,device_id,gender,age,group,phone_brand,device_model
50919,7480638475973702082,F,28,F27-28,三星,Galaxy A7
50920,-8419168790718435512,F,27,F27-28,华为,荣耀畅玩4
50921,3583401365430034223,M,34,M32-38,魅族,魅蓝NOTE
50922,2885724627096068011,M,34,M32-38,魅族,魅蓝Note 2
50923,4971485328311222867,M,28,M27-28,小米,红米note增强版
50924,383139133343344115,M,25,M23-26,OPPO,R7
50925,9009547738701178946,M,28,M27-28,小米,红米note
50926,7842040798897470719,F,35,F33-42,三星,Galaxy Note 2
50927,-550779056662735025,F,23,F23-,魅族,魅蓝NOTE
50928,7705850336022405260,M,30,M29-31,小米,红米
50929,-8732211172885099485,F,29,F29-32,联想,乐檬K3
50930,-6023098478761895284,M,30,M29-31,华为,Ascend G7
50931,-7730734137613534717,F,27,F27-28,朵唯,iSuper S2
50932,6339833682412580545,F,27,F27-28,华为,荣耀畅玩4C
50933,-383970681676977853,F,20,F23-,OPPO,R1C
50934,-6971157295692559969,M,29,M29-31,OPPO,6607
50935,-1074762737665437173,M,18,M22-,vivo,Y27
50936,3525872477013967300,F,25,F24-26,HTC,Desire 816
50937,-6672295875953183419,M,29,M29-31,vivo,X5SL
50938,-4355339152891444342,M,29,M29-31,vivo,X5SL
50939,-3896706364302602453,M,29,M29-31,vivo,X5SL
50940,2987433562959474051,F,32,F29-32,小米,MI 2A
50941,7508529069501265627,M,36,M32-38,语信,红辣椒
50942,5243362600130868757,M,34,M32-38,酷比,S2
50943,5791610803177545053,M,34,M32-38,酷比,S2
50944,3774357554900113271,F,28,F27-28,三星,Galaxy Note 3
50945,-5144124237713935901,F,21,F23-,魅族,魅蓝Note 2
50946,-4567055857465053297,M,45,M39+,联想,S658t
50947,-4777428210033350669,M,21,M22-,联想,A670t
50948,-5770626405031579560,M,26,M23-26,vivo,Y11IT
50949,4446280260219042883,M,30,M29-31,小米,MI 3
50950,-4377724151794518676,F,27,F27-28,小米,红米2A
50951,-8254106903450878693,F,25,F24-26,华为,荣耀3X畅玩版
50952,-1910929334243981859,M,25,M23-26,华为,荣耀7i
50953,2535203789932397754,M,55,M39+,小米,红米1S
50954,-2664095688726963374,F,28,F27-28,海信,X68T
50955,5016833940150867686,F,26,F24-26,OPPO,Find 5
50956,-811513269191662770,M,25,M23-26,小米,MI 2S
50957,-2117275797841343616,M,26,M23-26,vivo,Xplay
50958,-6869840587921736670,M,22,M22-,魅族,魅蓝metal
50959,-4734045176898782786,M,29,M29-31,金立,S5.5L
50960,5110484282072293842,M,31,M29-31,三星,Galaxy Note 2
50961,4130680186570953979,F,25,F24-26,三星,Galaxy A7
50962,4432961023147886140,M,28,M27-28,华为,荣耀3C畅玩版
50963,6176859863184949237,F,25,F24-26,vivo,X3L
50964,-8299634280717427374,M,53,M39+,酷派,9190l
50965,2812494388645871525,F,22,F23-,OPPO,R7s
50966,-8809324711952880987,M,30,M29-31,金立,M3
50967,4066136351772486865,F,28,F27-28,vivo,X3V
50968,6439692987745894709,M,23,M23-26,OPPO,R821T
50969,5724762198979636866,M,26,M23-26,三星,Galaxy S4
50970,-6627001522148565332,M,46,M39+,OPPO,R7s
50971,3176802138249005299,M,39,M39+,魅族,魅蓝NOTE
50972,-6574694427810880356,M,30,M29-31,OPPO,R831S
50973,-3815104537349359510,M,29,M29-31,小米,MI 3
50974,-8850524920850264521,M,24,M23-26,魅族,MX5
50975,4341996996201845424,M,24,M23-26,酷派,大神F1
50976,4188875124491736116,M,25,M23-26,华为,荣耀6 Plus
50977,-261876860003152797,M,35,M32-38,酷派,大神F1
50978,3316343941170619516,M,35,M32-38,酷派,大神F1
50979,-2024758252010196511,M,35,M32-38,酷派,F2
50980,5855794277271363415,F,21,F23-,vivo,X5Pro
50981,5255884550690119859,F,22,F23-,OPPO,R7 Plus
50982,-2861655582725108450,F,68,F43+,三星,G3609
50983,3408621876639112232,M,46,M39+,酷派,8713
50984,-7020558701387767920,F,26,F24-26,vivo,Y11IW
50985,-9162262461880741835,M,28,M27-28,小米,红米note
50986,6938000854827684076,F,21,F23-,小米,MI 4
50987,3308858692645181699,F,29,F29-32,华为,Ascend P6
50988,5165202101314546995,M,26,M23-26,华为,荣耀6
50989,-8491785752637389589,M,23,M23-26,华为,荣耀6
50990,-8956355855116876957,F,30,F29-32,华为,荣耀畅玩4X
50991,-2220917590109840127,F,29,F29-32,小米,MI 3
50992,2615349871236964903,F,29,F29-32,三星,Galaxy S2
50993,-2260351432147701225,M,34,M32-38,小米,红米2
50994,-6123727685281974043,M,45,M39+,三星,Galaxy S3
50995,2912040190402494143,F,20,F23-,OPPO,Find 7
50996,5309224263981098471,F,29,F29-32,小米,MI 4
50997,-1701848604955111483,M,30,M29-31,联想,A660
50998,631247910036035737,M,19,M22-,联想,A2800d
50999,-795356695639323602,F,21,F23-,vivo,Y17T
51000,6061613656647671128,M,30,M29-31,华为,Ascend P7
51001,8536812499298120447,M,28,M27-28,三星,Galaxy Note
51002,5878760978776257035,M,45,M39+,三星,Galaxy Trend 3
51003,3842128285511968337,M,43,M39+,小米,MI 1S
51004,-5645344707645093915,M,42,M39+,三星,Galaxy S3
51005,-1679243592268428494,M,42,M39+,小米,红米Note3
51006,-1768491456703969282,F,46,F43+,OPPO,R6007
51007,-8718899612191565899,M,34,M32-38,华为,荣耀7
51008,8680442811570967773,F,22,F23-,OPPO,R7
51009,3056946446174470546,F,32,F29-32,vivo,Y27
51010,-1260714878349311350,M,29,M29-31,乐视,超级手机1s
51011,2055787547130454817,M,46,M39+,酷派,大神Note3
51012,-1197957340276738325,M,22,M22-,索尼,Xperia Z2
51013,-992838524438744578,F,70,F43+,三星,I8268
51014,5343321981166207790,F,29,F29-32,富可视,M560
51015,-4903782628519058037,M,19,M22-,小米,红米Note2
51016,-9190350404302928653,M,28,M27-28,vivo,X5SL
51017,-3016732346933281879,M,30,M29-31,小米,红米
51018,-5345618706829449883,M,16,M22-,OPPO,3007
51019,-1022014755491531067,M,24,M23-26,小米,红米
51020,-6283059874177306997,M,38,M32-38,小米,红米1S
51021,73794811718612800,F,21,F23-,酷派,8705
51022,3769799590257047076,M,27,M27-28,vivo,Y17W
51023,4884952719346557552,F,34,F33-42,华为,Ascend P8
51024,-1263503361246752971,F,23,F23-,小米,红米note
51025,-2972223449536310289,F,23,F23-,OPPO,R3
51026,-284493251382721296,F,26,F24-26,魅族,MX3
51027,-4240441511805147546,F,21,F23-,华为,荣耀3C
51028,4974130546075188939,F,19,F23-,vivo,X3S
51029,176364454226994885,M,39,M39+,联想,乐檬K3 Note
51030,3616533662755167920,F,64,F43+,华为,Hol-U10
51031,8557445705208437515,M,22,M22-,OPPO,A31
51032,5986536470565239408,M,24,M23-26,小米,红米
51033,-3002228631432168352,F,47,F43+,锤子,坚果手机
51034,8995399489810175552,M,24,M23-26,小米,MI One C1
51035,-7267342067629080307,M,37,M32-38,三星,Galaxy S5
51036,8424692163272987058,M,25,M23-26,vivo,X6 D
51037,-7495008224507281745,F,27,F27-28,OPPO,R7 Plus
51038,-3773945585094690107,M,23,M23-26,努比亚,Z5S Mini
51039,-6578130173006168498,M,23,M23-26,乐视,超级手机1 Pro
51040,8759695266229728222,M,23,M23-26,努比亚,Z5S Mini
51041,-3342862433798759239,M,27,M27-28,魅族,MX4
51042,-2340492022107634651,M,32,M32-38,华为,荣耀6
51043,-3820459578558039085,F,49,F43+,小米,红米note
51044,-968723550471490557,F,33,F33-42,魅族,魅蓝metal
51045,4292103360931536235,M,61,M39+,三星,Galaxy S3
51046,9090097957700223039,M,30,M29-31,华为,荣耀畅玩4C
51047,3377947353642984246,M,30,M29-31,华为,荣耀畅玩4C
51048,-8495049034824955791,M,30,M29-31,小米,MI 4
51049,2977140783158542553,M,30,M29-31,小米,MI 2S
51050,4705348783405787306,F,24,F24-26,三星,Galaxy Win
51051,-8788520055381964890,F,24,F24-26,三星,Galaxy Win
51052,-2438047962577725508,F,24,F24-26,三星,Galaxy Win
51053,-6543880543173148504,F,24,F24-26,三星,Galaxy Win
51054,-8360602133028322168,M,29,M29-31,华为,荣耀6 Plus
51055,3590198337330731192,M,34,M32-38,乐视,超级手机1
51056,8695471985858733925,M,43,M39+,小米,红米note
51057,7567069231793921585,M,30,M29-31,华为,荣耀3X畅玩版
51058,8940519084454230291,M,29,M29-31,华为,P8 Lite
51059,3137318785092917953,M,33,M32-38,OPPO,R5
51060,859579705556311644,M,23,M23-26,华为,荣耀畅玩4X
51061,859579705556311644,M,23,M23-26,华为,荣耀畅玩4X
51062,-3214396941384414506,F,30,F29-32,小米,MI 2S
51063,-1243775391134751196,M,25,M23-26,乐视,超级手机1
51064,-2798115985237334109,M,28,M27-28,三星,Galaxy Mega 5.8
51065,4705697949365095305,F,30,F29-32,华为,荣耀畅玩4X
51066,-5351156306398789935,M,29,M29-31,小米,红米note增强版
51067,-5351156306398789935,M,29,M29-31,小米,红米note增强版
51068,-6346052855504903491,M,44,M39+,乐视,超级手机1s
51069,8080289333033791011,M,32,M32-38,小米,MI 4
51070,-8846428103592787827,F,33,F33-42,vivo,Y13L
51071,-2172213651166331590,M,30,M29-31,小米,红米2
51072,-1872817531001233413,M,25,M23-26,小米,红米2A
51073,-2649540424476565768,F,23,F23-,vivo,Y17T
51074,-1414777074007975597,M,23,M23-26,海信,M20-T
51075,-2277502579363921624,F,21,F23-,OPPO,R7 Plus
51076,4583273194040962789,F,48,F43+,小米,MI 4
51077,-3791295450864646612,M,27,M27-28,小米,红米note
51078,424260862134086671,M,24,M23-26,酷派,8720L
51079,156366809016526804,M,31,M29-31,三星,Galaxy Win Pro
51080,-4504945484928949473,F,33,F33-42,华为,荣耀6 Plus
51081,-8555586000677331421,M,27,M27-28,华为,荣耀4A
51082,3215713364668042721,F,31,F29-32,三星,Galaxy Note 2
51083,-4148251373115281767,F,36,F33-42,HTC,Desire 816
51084,-3243138887493573988,F,36,F33-42,HTC,Desire 816
51085,-7274724971390221220,M,25,M23-26,小米,MI 2S
51086,-5746872340727129406,M,35,M32-38,华为,荣耀畅玩4C
51087,2041068234640127453,F,24,F24-26,小米,红米note
51088,7714016384352269149,M,26,M23-26,昂达,V719
51089,2314609429675263325,M,26,M23-26,三星,Galaxy A5
51090,-3881609415504505046,M,36,M32-38,小米,红米note增强版
51091,-6562573750837927225,F,21,F23-,三星,Galaxy S4
51092,3124067940411677504,M,19,M22-,华为,荣耀7i
51093,7193504892906130433,F,30,F29-32,三星,Galaxy S3
51094,-5650910973283612980,M,37,M32-38,OPPO,A31
51095,-5273497216360352141,F,24,F24-26,OPPO,R831T
51096,-3023730584757716035,M,40,M39+,华为,Mate 8
51097,1781207162246898691,F,35,F33-42,OPPO,R7
51098,-4336869178700832646,F,27,F27-28,华为,Ascend P7
51099,-1391835598772791861,M,30,M29-31,联想,A398t
51100,-6731356179230405003,M,30,M29-31,三星,Galaxy S4
51101,-8680681531542734860,M,31,M29-31,华为,荣耀畅玩4X
51102,5894513453637562423,M,28,M27-28,小米,MI 3
51103,5959041199656120689,M,23,M23-26,酷派,F2
51104,8388584916502281329,M,59,M39+,联想,A858t
51105,-5051584709229284283,M,20,M22-,vivo,X5M
51106,-132318520755099608,F,40,F33-42,小米,MI 4
51107,-2173616053183802152,M,31,M29-31,魅族,MX4
51108,-5720288601718838427,F,37,F33-42,小米,MI 2S
51109,-5657634882343957057,F,37,F33-42,小米,MI 2S
51110,7883149030509265165,M,31,M29-31,中国移动,A1
51111,1060791941422594981,M,44,M39+,华为,Mate 7
51112,6115643012838552814,M,22,M22-,小米,小米4C
51113,-6832858146314448005,M,19,M22-,OPPO,A53
51114,-7825371429062358070,F,28,F27-28,华为,荣耀3X畅玩版
51115,-3434090119065181205,F,27,F27-28,酷派,7295+
51116,-7459919607726706096,M,35,M32-38,酷派,8720L
51117,-6175284305055174927,F,26,F24-26,三星,Galaxy J3
51118,2354220918890888289,M,27,M27-28,华为,荣耀6 Plus
51119,6804554889498133306,M,36,M32-38,OPPO,R7s
51120,-6389092883141195510,F,25,F24-26,联想,A850
51121,-7421458513249815814,M,31,M29-31,酷派,锋尚
51122,181912419429035000,M,31,M29-31,酷派,锋尚
51123,5483257036148076535,M,50,M39+,小米,MI 3
51124,67623617869432307,F,26,F24-26,小米,红米2A
51125,4026383151672549032,M,24,M23-26,魅族,魅蓝Note 2
51126,5474590715871615918,M,24,M23-26,OPPO,R831S
51127,735188486136978004,M,40,M39+,华为,荣耀6
51128,6350333097010855101,M,30,M29-31,三星,Galaxy Note 3
51129,-5859113957934795971,M,30,M29-31,三星,Galaxy Note 3
51130,-8231162992176091807,M,35,M32-38,三星,Galaxy Note 3
51131,-5473502635099107257,M,28,M27-28,小米,MI 2A
51132,-3297851239786835371,M,32,M32-38,联想,A269i
51133,-5608468071682971770,M,44,M39+,三星,Galaxy S4
51134,1730149434812640740,M,44,M39+,三星,Galaxy Note Edge
51135,-7934077358251157124,F,28,F27-28,魅族,魅蓝Note 2
51136,8537391062072741281,M,40,M39+,华为,荣耀畅玩4
51137,1296743512400442545,F,27,F27-28,vivo,Xplay3S
51138,7000082994964866333,F,25,F24-26,小米,MI 4
51139,6878785262592613360,F,59,F43+,小米,MI 2
51140,2859467301420633399,M,23,M23-26,酷派,ivvi 小i
51141,-3243738777615290177,M,26,M23-26,小米,红米note
51142,-2463204205140419305,M,37,M32-38,vivo,Y27
51143,-4131587232424109754,M,17,M22-,小米,MI 4
51144,2899061803555976606,M,24,M23-26,小米,红米1S
51145,7766086766508509863,M,31,M29-31,酷派,Y80D
51146,7352728471721268808,M,25,M23-26,华为,G730-L075
51147,-7301329132466467045,F,33,F33-42,华为,荣耀3C
51148,-2003531957144824234,F,33,F33-42,华为,荣耀3C
51149,2656960767758087719,F,37,F33-42,华为,荣耀畅玩4X
51150,-8820204820832823634,F,28,F27-28,小米,红米note
51151,-8392484208017545337,M,31,M29-31,华为,G620-L75
51152,-3848748506922774885,M,58,M39+,联想,A2800d
51153,17787053144209852,F,29,F29-32,小米,MI 2S
51154,-1842558148696860340,F,22,F23-,vivo,Y17W
51155,-7074402741789715410,M,25,M23-26,HTC,One
51156,-2015974598467719033,M,34,M32-38,小米,红米2
51157,-4585149803129932062,M,34,M32-38,HTC,Desire 826
51158,4692291927996807805,M,24,M23-26,华为,荣耀3C
51159,356233974920672423,M,22,M22-,vivo,X6 Plus D
51160,6923561268331861555,M,21,M22-,OPPO,R1S
51161,-6435345319311320690,M,42,M39+,小米,MI 2S
51162,-12139818851931674,M,16,M22-,vivo,X5SL
51163,4093767447711248049,M,32,M32-38,乐视,超级手机1 Pro
51164,-8430604579598716831,M,22,M22-,语信,红辣椒Note
51165,-9171692083851604107,M,27,M27-28,小米,MI 2
51166,4487483555297113835,M,27,M27-28,小米,MI 2
51167,7915052914573482039,F,20,F23-,小米,红米note
51168,-5034665107638100872,M,25,M23-26,金立,GN151
51169,6356085608960281839,M,18,M22-,OPPO,R1C
51170,-5249250906550916135,M,17,M22-,小米,MI 2S
51171,-6987878092107910571,F,26,F24-26,OPPO,U707T
51172,4477545545767603056,F,26,F24-26,OPPO,U707T
51173,-1138984057070879372,F,26,F24-26,OPPO,U707T
51174,-4963738386646189575,M,29,M29-31,小米,红米Note2
51175,-5272792096746711729,M,29,M29-31,三星,Galaxy Core 4G
51176,-6514020494200069718,M,26,M23-26,联想,A760
51177,2526822632350923454,M,26,M23-26,联想,A760
51178,-2644949540198819782,F,28,F27-28,OPPO,R819T
51179,-8033265020144742242,F,18,F23-,华为,Mate 2
51180,1355331305786525577,M,22,M22-,三星,Galaxy S4
51181,-1777194629232107453,M,29,M29-31,三星,Galaxy On5
51182,-1557117951590069941,F,26,F24-26,vivo,X3L
51183,837092071323516818,F,26,F24-26,vivo,X6 D
51184,-7380985688339665321,F,33,F33-42,OPPO,R7
51185,988700349486667753,F,34,F33-42,小米,红米note
51186,-4590500844363204341,F,44,F43+,三星,Galaxy Note 2
51187,-1439912352066351043,M,79,M39+,三星,Galaxy Note 3
51188,371437559997099388,M,31,M29-31,华为,Mate 8
51189,-8114645120388883003,M,36,M32-38,华为,Mate 7
51190,82959891776642256,M,16,M22-,小米,红米note
51191,-3283303719499495961,M,24,M23-26,小米,MI 4
51192,-5099209891627716125,F,23,F23-,金立,F103
51193,-599216622955047486,F,34,F33-42,小米,MI 4
51194,3478355620838299729,M,32,M32-38,Lovme,T9
51195,-4864614881225394071,M,22,M22-,三星,Galaxy S4
51196,-3968178688941225687,F,54,F43+,OPPO,R6007
51197,5128214872699925933,M,24,M23-26,OPPO,R7
51198,5646408636350170356,M,46,M39+,小米,红米2A
51199,-3855391269965385589,M,23,M23-26,中兴,U930HD
51200,-7274877540441268770,M,47,M39+,华为,荣耀7i
51201,-5675259498779151037,F,39,F33-42,小米,红米note
51202,1350843256773244126,M,26,M23-26,华为,荣耀6 Plus
51203,-8542385802630613647,F,24,F24-26,金立,ELIFE E3T
51204,-5065887305246012834,M,42,M39+,HTC,Desire 816
51205,1565894945552938841,M,42,M39+,HTC,Desire 816
51206,-6379510497443413875,F,33,F33-42,三星,S7568
51207,5139914354682168910,F,23,F23-,酷派,8721
51208,6561070360513472589,M,49,M39+,OPPO,6607
51209,7693866740539217360,M,57,M39+,联想,S560
51210,-4017120442900181005,F,45,F43+,小米,MI 3
51211,8584191449778173689,M,45,M39+,语信,红辣椒
51212,-2323218111759846045,M,27,M27-28,华为,荣耀6
51213,6533422525644436536,M,26,M23-26,三星,Galaxy Mega 2
51214,-6416984434173969028,M,44,M39+,华为,X1 7.0
51215,7045916471353937770,M,23,M23-26,三星,Galaxy S2
51216,-1420924556842680029,M,29,M29-31,联想,S810t
51217,2891389407453313392,F,51,F43+,金立,GN151
51218,-2647561200890197285,M,28,M27-28,小米,红米note
51219,1535764678686100842,F,33,F33-42,华为,荣耀7
51220,6624795561704239550,M,19,M22-,华为,Y511-T00
51221,-7529386844576992789,F,34,F33-42,三星,Galaxy Note 2
51222,1476664663289716375,M,19,M22-,华为,Mate 7
51223,-7970477213712682714,M,28,M27-28,索尼,Xperia Z
51224,4895869595654988993,M,45,M39+,小米,红米1S
51225,1138636892525470061,F,25,F24-26,小米,MI 4
51226,2044845646111818309,M,30,M29-31,小米,MI 3
51227,-7348161447010441132,M,25,M23-26,OPPO,R7
51228,-2850029763277062304,M,23,M23-26,三星,Galaxy Mega 2
51229,5815387913908048995,M,25,M23-26,魅族,魅蓝
51230,3196666380426784412,M,32,M32-38,金立,金钢
51231,3405447359506420751,M,44,M39+,三星,Galaxy S3
51232,-7740351173556556640,M,26,M23-26,小米,红米note
51233,-8272621597555567577,M,34,M32-38,酷派,5217
51234,6635300936953799007,M,34,M32-38,华为,荣耀3C
51235,-6171687456576740509,M,33,M32-38,OPPO,A31
51236,663424888211877809,M,46,M39+,华为,B199
51237,6738669497012181178,M,26,M23-26,华为,荣耀6 Plus
51238,8461456196659181631,M,41,M39+,三星,Galaxy Trend DUOS
51239,-6783552454893864497,M,45,M39+,TCL,么么哒3N
51240,-692787049365064263,M,27,M27-28,HTC,One M8
51241,-6865053530273688504,M,38,M32-38,HTC,Desire 816
51242,-1564398805645518426,M,31,M29-31,华为,荣耀6 Plus
51243,6877379096444963064,F,22,F23-,中兴,红牛V5
51244,5153341955802644944,M,27,M27-28,vivo,Y15
51245,2245553972732837882,M,25,M23-26,三星,Galaxy Note 2
51246,-8504705025013497084,M,36,M32-38,努比亚,Z9 mini
51247,-4156593280010468252,M,31,M29-31,中国移动,N1
51248,-6272401750553273127,M,36,M32-38,OPPO,R7 Plus
51249,-5738877083121543677,M,21,M22-,OPPO,R6007
51250,-2010997825648286261,F,27,F27-28,乐视,超级手机Max
51251,-5925185855901107267,M,54,M39+,小米,红米2A
51252,600258969813393607,M,42,M39+,魅族,魅蓝2
51253,1615991472913744774,M,32,M32-38,小米,note顶配版
51254,3627159434379959675,F,22,F23-,三星,Galaxy S5
51255,7018600380123444976,F,26,F24-26,OPPO,Find 5
51256,-7082724306463398060,F,31,F29-32,小米,MI 2S
51257,1129794041707994031,F,31,F29-32,小米,小米note
51258,-5613442159482658548,M,16,M22-,华为,B199
51259,6875922527606253572,F,30,F29-32,华为,荣耀3X畅玩版
51260,5213682368178686146,F,19,F23-,魅族,MX5
51261,8073637736465407956,F,28,F27-28,美图,M4
51262,-3069188886241828721,F,26,F24-26,vivo,Y613
51263,-5230544693637286786,F,47,F43+,酷派,大神F1
51264,-6252348160182068425,F,47,F43+,酷派,大神Note3
51265,-646271322490167493,F,47,F43+,酷派,大神F1
51266,5057772511024731911,F,47,F43+,酷派,大神F1
51267,-8821745636409605558,F,28,F27-28,三星,Galaxy A8
51268,1966315347127705984,M,25,M23-26,联想,乐檬K3 Note
51269,-3597653116194388238,F,31,F29-32,小米,MI One Plus
51270,-7342644041725823086,M,36,M32-38,华为,Ascend P8
51271,-4731773994809272686,M,36,M32-38,华为,Ascend P8
51272,-2241441588676714906,M,37,M32-38,小米,红米Note2
51273,2847301004504882601,M,22,M22-,索尼,Xperia Z
51274,8577069925025667169,F,31,F29-32,魅族,魅蓝metal
51275,5129783731473674521,M,17,M22-,金立,GN305
51276,3910238830007486744,F,26,F24-26,vivo,Y35
51277,1763225704475854903,M,30,M29-31,华为,荣耀畅玩4X
51278,-3183303411014358411,M,40,M39+,vivo,X5Pro
51279,381599521315656211,F,48,F43+,魅族,魅蓝2
51280,-2869752754632304648,M,38,M32-38,酷派,大神F1
51281,-8097836359672970460,M,27,M27-28,酷派,大神F1
51282,-5914704251479159328,F,34,F33-42,三星,Galaxy Note 3
51283,-8341087195006391765,F,34,F33-42,三星,Galaxy Note 3
51284,-8550116984671656840,F,29,F29-32,华为,C8813Q
51285,-4399071634668919400,F,26,F24-26,三星,Galaxy Win Pro
51286,-3524087321480620353,F,34,F33-42,三星,G7200
51287,-6395830384068913449,M,24,M23-26,HTC,One E8
51288,-3544211634609282221,M,19,M22-,小米,红米note
51289,-5128595938892508469,M,27,M27-28,联想,A628t
51290,-1147020914112375737,M,65,M39+,联想,VIBE P1
51291,6384218993057829731,F,47,F43+,小米,红米note
51292,7516255581512591202,M,27,M27-28,小米,红米2A
51293,5096306443181900349,M,18,M22-,OPPO,R7s
51294,-6623314647601702172,M,38,M32-38,酷派,5316
51295,3314317412967323284,M,33,M32-38,vivo,X710L
51296,4933958860329470211,M,23,M23-26,小米,MI 3
51297,-1597245180234855761,M,49,M39+,小米,MI 3
